;IDIndikator;Indikator;mes;god;idter;nter;vrednost;CreateDate;LastUpdate;IDLegenda;nIzvorI
129;IND02M37;Број активних предузетника по NACE Rev.2  (сектор J);5;2021;70025;Алексинац;48;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
130;IND02M38;Број активних предузетника по NACE Rev.2  (сектор K);5;2021;70025;Алексинац;10;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
131;IND02M39;Број активних предузетника по NACE Rev.2  (сектор L);5;2021;70025;Алексинац;1;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
132;IND02M40;Број активних предузетника по NACE Rev.2  (сектор M);5;2021;70025;Алексинац;98;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
133;IND02M41;Број активних предузетника по NACE Rev.2  (сектор N);5;2021;70025;Алексинац;33;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
134;IND02M42;Број активних предузетника по NACE Rev.2  (сектор O);5;2021;70025;Алексинац;0;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
135;IND02M43;Број активних предузетника по NACE Rev.2  (сектор P);5;2021;70025;Алексинац;7;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
136;IND02M44;Број активних предузетника по NACE Rev.2  (сектор Q);5;2021;70025;Алексинац;15;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
137;IND02M45;Број активних предузетника по NACE Rev.2  (сектор R);5;2021;70025;Алексинац;14;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
138;IND02M46;Број активних предузетника по NACE Rev.2  (сектор S);5;2021;70025;Алексинац;90;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
139;IND02M47;Број активних предузетника по NACE Rev.2  (сектор T);5;2021;70025;Алексинац;0;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
140;IND02M48;Број активних предузетника по NACE Rev.2  (сектор U);5;2021;70025;Алексинац;0;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
141;IND02M49;Број основаних предузетника;5;2021;70025;Алексинац;6;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
142;IND02M50;Број брисаних предузетника;5;2021;70025;Алексинац;8;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
143;IND02M51;Број активних предузетника у ликвидацији;5;2021;70025;Алексинац;0;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
144;IND02M52;Број активних предузетника у стечају;5;2021;70025;Алексинац;0;6/8/2021 3:37:47 PM;6/8/2021 3:37:47 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
145;IND02M53;Број извозника ;3;2021;70025;Алексинац;24;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
146;IND02M54;Вредност извоза у РСД;3;2021;70025;Алексинац;1045399138.16;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
147;IND02M55;Вредност извоза у УСД;3;2021;70025;Алексинац;8891180.68367525;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
148;IND02M56;Вредност извоза у ЕУР;3;2021;70025;Алексинац;10643343.253996;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
149;IND03M03;Број регистрованих незапослених ;5;2021;70025;Алексинац;6072;6/14/2021 9:02:19 AM;6/14/2021 9:02:19 AM;A;Национална служба за запошљавање (НСЗ)
150;IND03M08;Просечна нето зарада за месец, према општини пребивалишта запослених;4;2021;70025;Алексинац;53156;6/16/2021 1:24:59 PM;6/25/2021 12:00:38 PM;A;Републички завод за статистику (РЗС)
151;IND03M09;Просечна нето зарада за период јануар-текући месец, према општини пребивалишта запослених;4;2021;70025;Алексинац;51631;6/16/2021 1:24:58 PM;6/25/2021 12:00:48 PM;A;Републички завод за статистику (РЗС)
152;IND00M01;Градоначелник/председник општине;6;2021;70033;Аранђеловац;БОЈАН РАДОВИЋ;6/1/2021 9:41:50 AM;6/1/2021 9:41:50 AM;A;Републички завод за статистику (РЗС)
